LABEL,SCORE
2018-04_에르보리앙_BB/파운데이션/컴팩트류,0.20024113218060985
2018-04_에스쁘아_BB/파운데이션/컴팩트류,0.24651172981602515
2018-04_에스티로더_BB/파운데이션/컴팩트류,0.20125501850196853
2018-04_에이지투웨니스_BB/파운데이션/컴팩트류,0.1953520987653994
2018-04_에이프릴스킨_BB/파운데이션/컴팩트류,0.24885771894232556
2018-04_엘리자베스아덴_BB/파운데이션/컴팩트류,0.2295807733420182
2018-04_오휘_BB/파운데이션/컴팩트류,0.203390737856968
2018-04_입생로랑_BB/파운데이션/컴팩트류,0.19377662182606967
2018-04_조르지오아르마니_BB/파운데이션/컴팩트류,0.2043885895913515
2018-04_크리니크_BB/파운데이션/컴팩트류,0.19234205689067532
2018-04_클라란스_BB/파운데이션/컴팩트류,0.21299437785956182
2018-04_투쿨포스쿨_BB/파운데이션/컴팩트류,0.189502585743043
2018-04_폴앤조_BB/파운데이션/컴팩트류,0.22286296711491824
2018-04_헤라_BB/파운데이션/컴팩트류,0.224584977255602
2018-04_후_BB/파운데이션/컴팩트류,0.2127077945999354
2018-04_골든듀_귀걸이,0.27652888715992796
2018-04_도로시_귀걸이,0.2894087866813588
2018-04_디디에두보_귀걸이,0.2795822083392573
2018-04_러브캣비쥬_귀걸이,0.2689162176182397
2018-04_로이드_귀걸이,0.38739474039910904
2018-04_로즈몽_귀걸이,0.2897964132648217
2018-04_마크제이콥스_귀걸이,0.24856909644660047
2018-04_메트로시티_귀걸이,0.3074292913369052
2018-04_미니골드_귀걸이,0.35262800552913065
2018-04_바쵸바치_귀걸이,0.37273280047278856
2018-04_비체_귀걸이,0.23205734309710052
2018-04_스와로브스키_귀걸이,0.2661010764534461
2018-04_스타일러스_귀걸이,0.2697427878645041
2018-04_스톤헨지_귀걸이,0.3135425160817255
2018-04_아가타_귀걸이,0.30247601208761843
2018-04_제이에스티나_귀걸이,0.36654324374171743
2018-04_질스튜어트_귀걸이,0.2810082148940373
2018-04_킨트_귀걸이,0.2710805690436897
2018-04_토마스사보_귀걸이,0.19221243241019165
2018-04_티르리르_귀걸이,0.2725790679048383
2018-04_VT코스메틱_기름종이,0.12464748623169394
2018-04_끌레드뽀보떼_기름종이,0.16926471071836896
2018-04_디올_기름종이,0.11766482369975521
2018-04_로라메르시에_기름종이,0.12399911881518111
2018-04_메이크업포에버_기름종이,0.10346708891211155
2018-04_바닐라코_기름종이,0.14162379959889992
2018-04_바비브라운_기름종이,0.09746892939778404
2018-04_베네피트_기름종이,0.14367330923503518
2018-04_비디비치_기름종이,0.1009226218161674
2018-04_슈에무라_기름종이,0.1072163315120837
2018-04_시세이도_기름종이,0.09492880390825528
2018-04_시슬리_기름종이,0.10535953791208237
2018-04_씽크네이처_기름종이,0.09841401596596829
2018-04_아모레퍼시픽_기름종이,0.1758109617749508
2018-04_아베다_기름종이,0.09835310005701003
2018-04_안나수이_기름종이,0.15371214223328436
2018-04_어딕션_기름종이,0.09217942975018671
2018-04_어반디케이_기름종이,0.09352569378998457
2018-04_에스쁘아_기름종이,0.16270195716777874
2018-04_에스티로더_기름종이,0.13485150509605515
2018-04_입생로랑_기름종이,0.10310696477896931
2018-04_조르지오아르마니_기름종이,0.052109793337971624
2018-04_차홍_기름종이,0.09694488685941191
2018-04_크리니크_기름종이,0.10456765278045649
2018-04_투쿨포스쿨_기름종이,0.0921440492590085
2018-04_팀버랜드_기타남성화,0.369823053429344
2018-04_구찌_기타모자,0.31669218823803996
2018-04_보스_기타모자,0.05912828525814271
2018-04_빈폴레이디스_기타모자,0.18891248108753314
2018-04_써스데이아일랜드_기타모자,0.12367138115601194
2018-04_아가타_기타모자,0.10461639877074963
2018-04_레페토_기타보석류,0.14647965535060742
2018-04_비비안_기타보석류,0.01771782444780495
2018-04_스톤헨지_기타보석류,0.07363501112249937
2018-04_아가타_기타보석류,0.04192364899258747
2018-04_질스튜어트_기타보석류,0.10917331380485594
2018-04_티르리르_기타보석류,0.0013931177635779298
2018-04_헬렌카민스키_기타보석류,0.1394671844936138
2018-04_베네통_기타여성의류아우터,0.09890806024044554
2018-04_쌤소나이트_기타여행용가방,0.07174711501609196
2018-04_지방시_기타여행용가방,0.03855343769795969
2018-04_골든구스_기타유아동화,0.348859858046308
2018-04_골든구스_기타패션잡화,0.2965814902531821
2018-04_금강제화_기타패션잡화,0.11040119553882514
2018-04_닥스_기타패션잡화,0.069976349495965
2018-04_라코스테_기타패션잡화,0.21204794339891397
2018-04_랑방_기타패션잡화,0.1463460383222841
2018-04_러브캣_기타패션잡화,0.0953017311450533
2018-04_레페토_기타패션잡화,0.025694787888831238
2018-04_루즈앤라운지_기타패션잡화,0.029308678938765348
2018-04_마이클코어스_기타패션잡화,0.1548909102920596
2018-04_만다리나덕_기타패션잡화,0.12687669857200531
2018-04_발리_기타패션잡화,0.10524796036781536
2018-04_버버리_기타패션잡화,0.14623105800725936
2018-04_빈폴레이디스_기타패션잡화,0.05894949240271643
2018-04_스와로브스키_기타패션잡화,0.06323338837135875
2018-04_스튜어트와이츠먼_기타패션잡화,0.04795783295534316
2018-04_써스데이아일랜드_기타패션잡화,0.11253061078057969
2018-04_에스티듀퐁_기타패션잡화,0.18679149933346165
2018-04_에트로_기타패션잡화,0.09886237839504904
2018-04_엘르_기타패션잡화,0.08024227284687471
2018-04_엠씨엠_기타패션잡화,0.03598002026867335
2018-04_오야니_기타패션잡화,0.026399524334422293
2018-04_오프화이트_기타패션잡화,0.06197642589128801
2018-04_질스튜어트_기타패션잡화,0.11604095590283801
2018-04_커스텀멜로우_기타패션잡화,0.2338385601120446
2018-04_코치_기타패션잡화,0.16263960024478472
2018-04_타미힐피거_기타패션잡화,0.1881095303042041
2018-04_타미힐피거여성_기타패션잡화,0.137953130291513
2018-04_탠디_기타패션잡화,0.04232404599556406
2018-04_토리버치_기타패션잡화,0.20617428954946604
2018-04_헤지스_기타패션잡화,0.07962361552496755
2018-04_헨리코튼_기타패션잡화,0.08657500765180878
2018-04_니콜라이_남녀공용향수,0.08960877417812431
2018-04_딥티크_남녀공용향수,0.0700021598966786
2018-04_라보라토리오올파티보_남녀공용향수,0.043679886601765854
2018-04_로라메르시에_남녀공용향수,0.06066356319565612
2018-04_록시땅_남녀공용향수,0.04269482905076258
2018-04_메종프란시스커정_남녀공용향수,0.01265141218479542
2018-04_모스키노_남녀공용향수,0.13287206826829828
2018-04_몰튼브라운_남녀공용향수,0.026701452549100606
2018-04_바이레도_남녀공용향수,0.06666528927775821
2018-04_베네피트_남녀공용향수,0.09506895632832868
2018-04_불가리향수_남녀공용향수,0.08164763157379118
2018-04_산타마리아노벨라_남녀공용향수,0.08099615305554975
2018-04_세르주루텐_남녀공용향수,0.07371682950821165
2018-04_아쿠아디파르마_남녀공용향수,0.052338310134841394
2018-04_아틀리에코롱_남녀공용향수,0.06700340013415527
2018-04_에르바리오토스카노_남녀공용향수,0.05253927541171598
2018-04_에트로_남녀공용향수,0.02169724686159343
2018-04_조말론런던_남녀공용향수,0.06675546535483437
2018-04_지미추_남녀공용향수,0.08955034144644529
2018-04_캘빈클라인_남녀공용향수,0.17638253840188278
2018-04_크리드_남녀공용향수,0.06033641615168061
2018-04_클라란스_남녀공용향수,0.03944391887126511
2018-04_키엘_남녀공용향수,0.040474448963119025
2018-04_탄_남녀공용향수,0.07684354523986378
2018-04_파코라반_남녀공용향수,0.28001079925586436
2018-04_페라리_남녀공용향수,0.19442012929915317
2018-04_펜할리곤스_남녀공용향수,0.10967377248266072
2018-04_폴스미스_남녀공용향수,0.2536066784589158
2018-04_프레데릭말_남녀공용향수,0.043190275419515055
2018-04_프레쉬_남녀공용향수,0.06632107488320335
2018-04_샤넬_남녀공용향수세트,0.19017933318837207
2018-04_갤럭시_남성가디건,0.0522452568320847
2018-04_게스_남성가디건,0.1303913283803179
2018-04_내셔널지오그래픽_남성가디건,0.09598735333292671
2018-04_라코스테_남성가디건,0.27691662755200214
2018-04_본_남성가디건,0.13970231087832707
2018-04_빈폴_남성가디건,0.10037931941417895
2018-04_슈퍼콤마비_남성가디건,0.05684857940082727
2018-04_스톤아일랜드_남성가디건,0.2640975687709371
2018-04_시리즈_남성가디건,0.10572060762817252
2018-04_써스데이아일랜드_남성가디건,0.1334158146302567
2018-04_에피그램_남성가디건,0.040414494925892476
2018-04_요지야마모토_남성가디건,0.06613876171349463
2018-04_커스텀멜로우_남성가디건,0.30640084846238086
2018-04_킨록_남성가디건,0.13468871258675136
2018-04_타미힐피거_남성가디건,0.18834854440445334
2018-04_톰브라운_남성가디건,0.16867531960770724
2018-04_프레드페리_남성가디건,0.09715587655691765
2018-04_헨리코튼_남성가디건,0.06776284284786187
2018-04_갤럭시_남성남방셔츠,0.06989229031605064
2018-04_닥스_남성남방셔츠,0.1242714817472345
2018-04_라코스테_남성남방셔츠,0.19805339552270965
2018-04_마에스트로_남성남방셔츠,0.06431781213386686
2018-04_본_남성남방셔츠,0.11152159611881776
2018-04_빈폴_남성남방셔츠,0.11079552378730546
2018-04_시리즈_남성남방셔츠,0.11237696891184941
2018-04_써스데이아일랜드_남성남방셔츠,0.14066935397025543
2018-04_에피그램_남성남방셔츠,0.07204702522935402
2018-04_커스텀멜로우_남성남방셔츠,0.1793001547595263
2018-04_타미힐피거_남성남방셔츠,0.1838883110670814
2018-04_헤지스_남성남방셔츠,0.15801939921874394
2018-04_헨리코튼_남성남방셔츠,0.08811422699993132
2018-04_금강제화_남성로퍼,0.217185620127204
2018-04_닥스_남성로퍼,0.1460037558403707
2018-04_락포트_남성로퍼,0.15635179407949565
2018-04_랜드로바_남성로퍼,0.1131318705773359
2018-04_레노마_남성로퍼,0.1221398798237445
2018-04_미소페_남성로퍼,0.1471215262442042
2018-04_발리_남성로퍼,0.2102463650395337
2018-04_탠디_남성로퍼,0.14522736698034755
2018-04_토즈_남성로퍼,0.14172471466331768
2018-04_구찌_남성머니클립,0.16613804994258835
2018-04_루이까또즈_남성머니클립,0.23058987693217237
2018-04_몽블랑_남성머니클립,0.012809273755908193
2018-04_미우미우_남성머니클립,0.17505522268874493
2018-04_생로랑_남성머니클립,0.25794044738666133
2018-04_엠씨엠_남성머니클립,0.07531185230589695
2018-04_질스튜어트_남성머니클립,0.17936469308375638
2018-04_토리버치_남성머니클립,0.17233002302603884
2018-04_프라다_남성머니클립,0.16167920335801877
2018-04_헤지스_남성머니클립,0.058590432746806656
2018-04_겐조_남성백팩,0.08224201340736861
2018-04_디올옴므_남성백팩,0.08450670791610226
2018-04_버버리_남성백팩,0.18345395827302796
2018-04_빈폴_남성백팩,0.04716938438363912
2018-04_프라다_남성백팩,0.2215928219075474
2018-04_게스_남성베스트,0.11331714293953213
2018-04_라코스테_남성베스트,0.18741263328248062
2018-04_마에스트로_남성베스트,0.09959587377510076
2018-04_빈폴_남성베스트,0.08299584823982113
2018-04_써스데이아일랜드_남성베스트,0.12840011881954733
2018-04_킨록_남성베스트,0.0988057206036623
2018-04_타미힐피거_남성베스트,0.13663263877646373
2018-04_톰보이_남성베스트,0.08289783900294234
2018-04_헤지스_남성베스트,0.06344214352514042
2018-04_헨리코튼_남성베스트,0.06814603108341283
2018-04_금강제화_남성부츠,0.07511459873123368
2018-04_닥터마틴_남성부츠,0.11366302732015394
2018-04_랜드로바_남성부츠,0.12875531667988538
2018-04_써스데이아일랜드_남성사파리,0.19209033525540004
2018-04_커스텀멜로우_남성사파리,0.1687299029078087
2018-04_금강제화_남성샌들,0.3162315505388565
2018-04_닥스_남성샌들,0.06998734982055287
2018-04_랜드로바_남성샌들,0.0992441799522647
2018-04_레노마_남성샌들,0.09095112594557828
2018-04_미소페_남성샌들,0.07361793762905197
2018-04_발렌티노_남성샌들,0.09046978777629529
2018-04_탠디_남성샌들,0.0808528711835822
2018-04_금강제화_남성서류가방,0.08499469775578611
2018-04_닥스_남성서류가방,0.12038693197819426
2018-04_레노마_남성서류가방,0.0895390146760863
2018-04_루이까또즈_남성서류가방,0.3519264562467232
2018-04_만다리나덕_남성서류가방,0.11601453813789978
2018-04_몽블랑_남성서류가방,0.02516841530835966
2018-04_발렌시아가_남성서류가방,0.11509952077938303
2018-04_발리_남성서류가방,0.18226706315848223
2018-04_브루노말리_남성서류가방,0.11785810168870288
2018-04_빈폴_남성서류가방,0.21023381188045745
2018-04_쌤소나이트_남성서류가방,0.08605268982136037
2018-04_아메리칸투어리스터_남성서류가방,0.08874548327803115
2018-04_엠씨엠_남성서류가방,0.07695223196290112
2018-04_질스튜어트_남성서류가방,0.13331613550887914
2018-04_커스텀멜로우_남성서류가방,0.10143481222185716
2018-04_투미_남성서류가방,0.08351810467867517
2018-04_헤지스_남성서류가방,0.06812775490775608
2018-04_게스_남성선글라스,0.10397964378159073
2018-04_듀퐁_남성선글라스,0.02709037564999217
2018-04_디스퀘어드2_남성선글라스,0.029758936582210266
2018-04_디젤_남성선글라스,0.07338959108883678
2018-04_라코스테_남성선글라스,0.23137552673651327
2018-04_랑방_남성선글라스,0.09203891554685015
2018-04_메트로시티_남성선글라스,0.19290781174764562
2018-04_몽블랑_남성선글라스,0.0421349272826727
2018-04_지방시_남성선글라스,0.10360507716690646
2018-04_톰포드_남성선글라스,0.0721124017462655
2018-04_구찌_남성숄더/크로스백,0.4788809926603608
2018-04_내셔널지오그래픽_남성숄더/크로스백,0.39996927728344417
2018-04_닥스_남성숄더/크로스백,0.3378048648253197
2018-04_라코스테_남성숄더/크로스백,0.49833615312514873
2018-04_만다리나덕_남성숄더/크로스백,0.40731275465833006
2018-04_몽블랑_남성숄더/크로스백,0.37027101214916985
2018-04_발렌시아가_남성숄더/크로스백,0.5210332679542392
2018-04_발리_남성숄더/크로스백,0.43368932645066943
2018-04_브루노말리_남성숄더/크로스백,0.4667686297001895
2018-04_빈폴_남성숄더/크로스백,0.4670633740277816
2018-04_스위스밀리터리_남성숄더/크로스백,0.3181510194705012
2018-04_쌤소나이트_남성숄더/크로스백,0.36420291262514864
2018-04_아메리칸투어리스터_남성숄더/크로스백,0.3363627305700361
2018-04_에트로_남성숄더/크로스백,0.4454855085648382
2018-04_에피그램_남성숄더/크로스백,0.32541664354436034
2018-04_지방시_남성숄더/크로스백,0.3696437848093053
2018-04_질스튜어트_남성숄더/크로스백,0.36997252379444184
2018-04_캘빈클라인_남성숄더/크로스백,0.38220914118845195
2018-04_커스텀멜로우_남성숄더/크로스백,0.41973165085099895
2018-04_타미힐피거_남성숄더/크로스백,0.41650759423438927
2018-04_토리버치_남성숄더/크로스백,0.43014677641607013
2018-04_톰브라운_남성숄더/크로스백,0.36415771370470423
2018-04_투미_남성숄더/크로스백,0.34439246846687144
2018-04_폴스미스_남성숄더/크로스백,0.35502360869376554
2018-04_프라다_남성숄더/크로스백,0.48012629170632254
2018-04_피에르아르디_남성숄더/크로스백,0.3210205837311135
2018-04_게스_남성스니커즈,0.18425648861963181
2018-04_겐조_남성스니커즈,0.11291028861120653
2018-04_골든구스_남성스니커즈,0.31887844762955025
2018-04_금강제화_남성스니커즈,0.14366078340194413
2018-04_닥스_남성스니커즈,0.13659507489763995
2018-04_닥터마틴_남성스니커즈,0.19427898814468278
2018-04_데이트_남성스니커즈,0.07000888718911562
2018-04_락포트_남성스니커즈,0.12394324565996047
2018-04_랑방_남성스니커즈,0.0621796646131312
2018-04_랜드로바_남성스니커즈,0.10967036806154704
2018-04_레노마_남성스니커즈,0.05885758796893247
2018-04_레이첼콕스_남성스니커즈,0.10351915695513458
2018-04_릭오웬스_남성스니커즈,0.09107260006846628
2018-04_린_남성스니커즈,0.09974645701641856
2018-04_몽클레어_남성스니커즈,0.11618443414649961
2018-04_미소페_남성스니커즈,0.1267288548596377
2018-04_발렌티노_남성스니커즈,0.12469642075862619
2018-04_발리_남성스니커즈,0.183548415518318
2018-04_버버리_남성스니커즈,0.20624044942591344
2018-04_슈콤마보니_남성스니커즈,0.41472154272037576
2018-04_아크네_남성스니커즈,0.09067662938899322
2018-04_알렉산더맥퀸_남성스니커즈,0.11576891214548861
2018-04_에코_남성스니커즈,0.16574664865777175
2018-04_엘르_남성스니커즈,0.09594034792592328
2018-04_지미추_남성스니커즈,0.20406788059531314
2018-04_지방시_남성스니커즈,0.15655238661819296
2018-04_질스튜어트_남성스니커즈,0.1510350442411196
2018-04_캠퍼_남성스니커즈,0.09749181072227162
2018-04_커먼프로젝트_남성스니커즈,0.1172171254417426
2018-04_탠디_남성스니커즈,0.10809315193944784
2018-04_폴스미스_남성스니커즈,0.12450139562645667
2018-04_피에르아르디_남성스니커즈,0.07285293696446912
2018-04_필립모델_남성스니커즈,0.06270693504891059
2018-04_게스_남성스웨터/풀오버,0.1220201002663715
2018-04_라코스테_남성스웨터/풀오버,0.1717031292014499
2018-04_마에스트로_남성스웨터/풀오버,0.1105076374215475
2018-04_본_남성스웨터/풀오버,0.09902709825837597
2018-04_빈폴_남성스웨터/풀오버,0.1088845820390358
2018-04_시리즈_남성스웨터/풀오버,0.05518655548253592
2018-04_써스데이아일랜드_남성스웨터/풀오버,0.14370690619239063
2018-04_에피그램_남성스웨터/풀오버,0.023137668442637007
2018-04_킨록_남성스웨터/풀오버,0.11318322000711938
2018-04_타미힐피거_남성스웨터/풀오버,0.1704980075560837
2018-04_톰브라운_남성스웨터/풀오버,0.33115795810867255
2018-04_프레드페리_남성스웨터/풀오버,0.10758918353113844
2018-04_헤지스_남성스웨터/풀오버,0.05289536850413864
2018-04_헨리코튼_남성스웨터/풀오버,0.10022301069229161
2018-04_내셔널지오그래픽_남성스웨트셔츠/후드/집업,0.20101010659419508
2018-04_라코스테_남성스웨트셔츠/후드/집업,0.28642835498155855
2018-04_빈폴_남성스웨트셔츠/후드/집업,0.24397166141759422
2018-04_시리즈_남성스웨트셔츠/후드/집업,0.16747734134295153
2018-04_써스데이아일랜드_남성스웨트셔츠/후드/집업,0.21716332482435782
2018-04_타미힐피거_남성스웨트셔츠/후드/집업,0.28088839960956424
2018-04_SK-II_남성스킨케어세트,0.09473739727920949
2018-04_닥터자르트_남성스킨케어세트,0.1318655508905719
2018-04_랩시리즈_남성스킨케어세트,0.08013403192074525
2018-04_보브_남성스킨케어세트,0.06772247873029663
2018-04_불가리향수_남성스킨케어세트,0.05914390200847078
2018-04_비오템_남성스킨케어세트,0.08743821730721714
2018-04_산심_남성스킨케어세트,0.026033129187888412
2018-04_설화수_남성스킨케어세트,0.09733061384797778
2018-04_숨37˚_남성스킨케어세트,0.0518344045756967
2018-04_아모레퍼시픽_남성스킨케어세트,0.08347748397936768
2018-04_오딧세이_남성스킨케어세트,0.06337338038158172
2018-04_오휘_남성스킨케어세트,0.09784933389553035
2018-04_크리니크_남성스킨케어세트,0.06947337220416853
2018-04_클라란스_남성스킨케어세트,0.0661392841241374
2018-04_프리메라_남성스킨케어세트,0.09498279219728199
2018-04_헤라_남성스킨케어세트,0.10579145137706422
2018-04_발리_남성슬리퍼,0.13972084959742373
2018-04_탠디_남성슬리퍼,0.12304156606847423
2018-04_금강제화_남성슬립온,0.17169984354924947
2018-04_락포트_남성슬립온,0.11509793688821295
2018-04_랜드로바_남성슬립온,0.10698302748211849
2018-04_레노마_남성슬립온,0.14799728601296724
2018-04_레이첼콕스_남성슬립온,0.13656727844532193
2018-04_슈퍼콤마비_남성슬립온,0.05490343938286033
2018-04_에스티듀퐁_남성슬립온,0.031113292698200044
2018-04_에코_남성슬립온,0.06949064904914835
2018-04_갤럭시기어_남성시계,0.10946632808255116
2018-04_게스_남성시계,0.13545030952450288
2018-04_노미네이션_남성시계,0.059664870773008374
2018-04_디젤_남성시계,0.1352351788136652
2018-04_로이드_남성시계,0.2106558197458456
2018-04_루미녹스_남성시계,0.09673647869459673
2018-04_마이클코어스_남성시계,0.06826917887932138
2018-04_버버리_남성시계,0.16240922076051695
2018-04_세이코_남성시계,0.15800754529059924
2018-04_순토_남성시계,0.14569250362140376
2018-04_시티즌_남성시계,0.1948280386513076
2018-04_아르키메데스_남성시계,0.12477179012093038
2018-04_알바_남성시계,0.11881344860141738
2018-04_엠포리오아르마니_남성시계,0.1690232123557485
2018-04_지샥_남성시계,0.13477790570678752
2018-04_캘빈클라인_남성시계,0.14005396916938298
2018-04_타미힐피거_남성시계,0.19870100425922155
2018-04_태그호이어_남성시계,0.15437498021249105
2018-04_탠디_남성시계,0.1129312258804941
2018-04_티쏘_남성시계,0.12971660604126245
2018-04_페라가모_남성시계,0.22267095323391045
2018-04_프레드릭콘스탄트_남성시계,0.21219676947258193
2018-04_해밀턴_남성시계,0.11866662814935601
2018-04_휴고보스_남성시계,0.16224720624609196
2018-04_내셔널지오그래픽_남성신발부속품,0.11032537412869695
2018-04_라코스테_남성신발부속품,0.19761411408847623
2018-04_랜드로바_남성신발부속품,0.07798144065106273
2018-04_빈폴_남성신발부속품,0.1222226594377932
2018-04_에피그램_남성신발부속품,0.061445975243902856
2018-04_타미힐피거_남성신발부속품,0.2228994719977313
2018-04_탠디_남성신발부속품,0.009211589541030494
2018-04_헤지스_남성신발부속품,0.06689841334819364
2018-04_닥터자르트_남성용선크림/메이크업류,0.06379353131853394
2018-04_랩시리즈_남성용선크림/메이크업류,0.058586990714245626
2018-04_리엔케이_남성용선크림/메이크업류,0.07308030493608624
2018-04_비오템_남성용선크림/메이크업류,0.10403276557823203
2018-04_숨37˚_남성용선크림/메이크업류,0.016262105434499005
2018-04_시슬리_남성용선크림/메이크업류,0.016229988736420092
2018-04_오리진스_남성용선크림/메이크업류,0.03307369729478614
2018-04_오휘_남성용선크림/메이크업류,0.10722630664641229
2018-04_크리니크_남성용선크림/메이크업류,0.06277500191927297
2018-04_헤라_남성용선크림/메이크업류,0.0667985118051499
2018-04_SK-II_남성용스킨케어류,0.07962152673007687
2018-04_닥터자르트_남성용스킨케어류,0.10174642455696054
2018-04_디올_남성용스킨케어류,0.09044601355917394
2018-04_랩시리즈_남성용스킨케어류,0.06350784362665886
2018-04_록시땅_남성용스킨케어류,0.055474649519780116
2018-04_리리코스_남성용스킨케어류,0.06934231000025894
2018-04_리엔케이_남성용스킨케어류,0.24415676032989975
2018-04_버버리_남성용스킨케어류,0.17450426739850297
2018-04_불가리_남성용스킨케어류,0.10569957527374825
2018-04_불가리향수_남성용스킨케어류,0.09748079927993948
2018-04_비오템_남성용스킨케어류,0.0705927088988153
2018-04_빌리프_남성용스킨케어류,0.05771140625615662
2018-04_샤넬_남성용스킨케어류,0.22846793033181706
2018-04_설화수_남성용스킨케어류,0.1097191276343187
2018-04_시세이도_남성용스킨케어류,0.08596864154224172
2018-04_아이소이_남성용스킨케어류,0.05688600203037272
2018-04_오딧세이_남성용스킨케어류,0.07248980093923511
2018-04_오휘_남성용스킨케어류,0.07479106087801946
2018-04_조르지오아르마니_남성용스킨케어류,0.07270693410258187
2018-04_캘빈클라인_남성용스킨케어류,0.0711950750808137
2018-04_크리니크_남성용스킨케어류,0.07815771496448098
2018-04_클라란스_남성용스킨케어류,0.0890923824551616
2018-04_키엘_남성용스킨케어류,0.08239677347028031
2018-04_페라가모_남성용스킨케어류,0.08923637754777189
2018-04_헤라_남성용스킨케어류,0.08664524779491078
2018-04_닥터자르트_남성용클렌저,0.12911576851660259
2018-04_랩시리즈_남성용클렌저,0.0514896589453762
2018-04_록시땅_남성용클렌저,0.05094621212303595
2018-04_비오템_남성용클렌저,0.06568125206512732
2018-04_설화수_남성용클렌저,0.056487810333032344
2018-04_숨37˚_남성용클렌저,0.02547614385183627
2018-04_시세이도_남성용클렌저,0.0456823924967658
2018-04_아베다_남성용클렌저,0.13627650988428883
2018-04_에스티로더_남성용클렌저,0.05915262875691252
2018-04_오딧세이_남성용클렌저,0.006597671886509055
2018-04_오리진스_남성용클렌저,0.07405672238284983
2018-04_크리니크_남성용클렌저,0.041302880774162394
2018-04_클라란스_남성용클렌저,0.15899096621857722
2018-04_키엘_남성용클렌저,0.061232785155064855
2018-04_프리메라_남성용클렌저,0.11248163848495472
2018-04_헤라_남성용클렌저,0.07711616003217046
2018-04_게스_남성일반지갑,0.11311243539852109
2018-04_구찌_남성일반지갑,0.17123531408879672
2018-04_금강제화_남성일반지갑,0.09302158957257761
2018-04_닥스_남성일반지갑,0.11904476238267463
2018-04_덱케_남성일반지갑,0.09333933295084469
2018-04_라코스테_남성일반지갑,0.16706573364789779
2018-04_레노마_남성일반지갑,0.06098563590791829
2018-04_루이까또즈_남성일반지갑,0.22142211734480052
2018-04_루즈앤라운지_남성일반지갑,0.14659631100313114
2018-04_만다리나덕_남성일반지갑,0.03813069513275132
2018-04_메트로시티_남성일반지갑,0.07954859364249771
2018-04_몽블랑_남성일반지갑,0.09661932249136915
2018-04_발렌시아가_남성일반지갑,0.08765048616104572
2018-04_발렌티노_남성일반지갑,0.09793124119377447
2018-04_발리_남성일반지갑,0.12804313689448973
2018-04_버버리_남성일반지갑,0.191199304286572
