LABEL,SCORE2
2018-04_에피그램_남성숄더/크로스백,0.7925900017316976
2018-04_지방시_남성숄더/크로스백,1.202380689494739
2018-04_질스튜어트_남성숄더/크로스백,1.2054266511137957
2018-04_캘빈클라인_남성숄더/크로스백,1.3188061668221531
2018-04_커스텀멜로우_남성숄더/크로스백,1.666474467359543
2018-04_타미힐피거_남성숄더/크로스백,1.636601671141655
2018-04_토리버치_남성숄더/크로스백,1.7629767812414454
2018-04_톰브라운_남성숄더/크로스백,1.1515489878117426
2018-04_투미_남성숄더/크로스백,0.9684122711224243
2018-04_폴스미스_남성숄더/크로스백,1.0669160889293718
2018-04_프라다_남성숄더/크로스백,2.226066625148892
2018-04_피에르아르디_남성숄더/크로스백,0.7518579009719824
2018-04_게스_남성스니커즈,-0.515342532835974
2018-04_겐조_남성스니커즈,-1.176407379772073
2018-04_골든구스_남성스니커즈,0.7320097398375565
2018-04_금강제화_남성스니커즈,-0.8914858124055178
2018-04_닥스_남성스니커즈,-0.9569537912234694
2018-04_닥터마틴_남성스니커즈,-0.42247813201767465
2018-04_데이트_남성스니커즈,-1.573914301809821
2018-04_락포트_남성스니커즈,-1.0741804908582164
2018-04_랑방_남성스니커즈,-1.6464566912182352
2018-04_랜드로바_남성스니커즈,-1.2064271647359932
2018-04_레노마_남성스니커즈,-1.6772377011115145
2018-04_레이첼콕스_남성스니커즈,-1.263421782922414
2018-04_릭오웬스_남성스니커즈,-1.3787465125113083
2018-04_린_남성스니커즈,-1.2983780848309754
2018-04_몽클레어_남성스니커즈,-1.1460704800229704
2018-04_미소페_남성스니커즈,-1.048370169930249
2018-04_발렌티노_남성스니커즈,-1.0672018769831013
2018-04_발리_남성스니커즈,-0.5219032499629453
2018-04_버버리_남성스니커즈,-0.3116481008446754
2018-04_슈콤마보니_남성스니커즈,1.6200528448468852
2018-04_아크네_남성스니커즈,-1.3824154156426052
2018-04_알렉산더맥퀸_남성스니커즈,-1.1499205377410335
2018-04_에코_남성스니커즈,-0.6868471752661767
2018-04_엘르_남성스니커즈,-1.3336439423403206
2018-04_지미추_남성스니커즈,-0.33177823925834454
2018-04_지방시_남성스니커즈,-0.7720374646882732
2018-04_질스튜어트_남성스니커즈,-0.8231589132526445
2018-04_캠퍼_남성스니커즈,-1.319268719611234
2018-04_커먼프로젝트_남성스니커즈,-1.1365019828508514
2018-04_탠디_남성스니커즈,-1.2210410072982816
2018-04_폴스미스_남성스니커즈,-1.0690089004704226
2018-04_피에르아르디_남성스니커즈,-1.547562494296587
2018-04_필립모델_남성스니커즈,-1.641571217992173
2018-04_게스_남성스웨터/풀오버,-1.0919995732353946
2018-04_라코스테_남성스웨터/풀오버,-0.6316568512065991
2018-04_마에스트로_남성스웨터/풀오버,-1.1986693676669464
2018-04_본_남성스웨터/풀오버,-1.305043370259231
2018-04_빈폴_남성스웨터/풀오버,-1.2137079381567863
2018-04_시리즈_남성스웨터/풀오버,-1.711251993791862
2018-04_써스데이아일랜드_남성스웨터/풀오버,-0.8910584574040856
2018-04_에피그램_남성스웨터/풀오버,-2.0082039352127254
2018-04_킨록_남성스웨터/풀오버,-1.1738785085576022
2018-04_타미힐피거_남성스웨터/풀오버,-0.6428230178130795
2018-04_톰브라운_남성스웨터/풀오버,0.8457866854124105
2018-04_프레드페리_남성스웨터/풀오버,-1.2257105734231817
2018-04_헤지스_남성스웨터/풀오버,-1.7324811996780525
2018-04_헨리코튼_남성스웨터/풀오버,-1.293962532457329
2018-04_내셔널지오그래픽_남성스웨트셔츠/후드/집업,-0.3601103284484569
2018-04_라코스테_남성스웨트셔츠/후드/집업,0.4313403905677477
2018-04_빈폴_남성스웨트셔츠/후드/집업,0.03795395051963671
2018-04_시리즈_남성스웨트셔츠/후드/집업,-0.6708112813448931
2018-04_써스데이아일랜드_남성스웨트셔츠/후드/집업,-0.2104411836925072
2018-04_타미힐피거_남성스웨트셔츠/후드/집업,0.3800094191973347
2018-04_SK-II_남성스킨케어세트,-1.3447899933570198
2018-04_닥터자르트_남성스킨케어세트,-1.0007756354624597
2018-04_랩시리즈_남성스킨케어세트,-1.4800988322903488
2018-04_보브_남성스킨케어세트,-1.5950992318787536
2018-04_불가리향수_남성스킨케어세트,-1.6745848317687788
2018-04_비오템_남성스킨케어세트,-1.412421223757158
2018-04_산심_남성스킨케어세트,-1.9813757745798806
2018-04_설화수_남성스킨케어세트,-1.3207623042312846
2018-04_숨37˚_남성스킨케어세트,-1.7423116595606722
2018-04_아모레퍼시픽_남성스킨케어세트,-1.449119766508143
2018-04_오딧세이_남성스킨케어세트,-1.6353962068243535
2018-04_오휘_남성스킨케어세트,-1.3159560554219922
2018-04_크리니크_남성스킨케어세트,-1.5788761656724266
2018-04_클라란스_남성스킨케어세트,-1.6097684686407272
2018-04_프리메라_남성스킨케어세트,-1.342516263937158
2018-04_헤라_남성스킨케어세트,-1.2423676277740068
2018-04_발리_남성슬리퍼,-0.9279916352400356
2018-04_탠디_남성슬리퍼,-1.0825350869132393
2018-04_금강제화_남성슬립온,-0.6316872947224232
2018-04_락포트_남성슬립온,-1.1561375213462775
2018-04_랜드로바_남성슬립온,-1.2313269686301787
2018-04_레노마_남성슬립온,-0.8513055444381212
2018-04_레이첼콕스_남성슬립온,-0.957211341835763
2018-04_슈퍼콤마비_남성슬립온,-1.7138752323255901
2018-04_에스티듀퐁_남성슬립온,-1.9343050474359271
2018-04_에코_남성슬립온,-1.5787160854595943
2018-04_갤럭시기어_남성시계,-1.208317716124404
2018-04_게스_남성시계,-0.9675607211802332
2018-04_노미네이션_남성시계,-1.6697577472632708
2018-04_디젤_남성시계,-0.969554034775272
2018-04_로이드_남성시계,-0.27073707679059167
2018-04_루미녹스_남성시계,-1.3262673187125438
2018-04_마이클코어스_남성시계,-1.5900337308388621
2018-04_버버리_남성시계,-0.7177704236213586
2018-04_세이코_남성시계,-0.758554556769864
2018-04_순토_남성시계,-0.8726607198885309
2018-04_시티즌_남성시계,-0.41739085352100286
2018-04_아르키메데스_남성시계,-1.06650353515201
2018-04_알바_남성시계,-1.1217111022561408
2018-04_엠포리오아르마니_남성시계,-0.6564878698059897
2018-04_지샥_남성시계,-0.9737909412449983
2018-04_캘빈클라인_남성시계,-0.9249050848866508
2018-04_타미힐피거_남성시계,-0.38150553073601823
2018-04_태그호이어_남성시계,-0.79221242610364
2018-04_탠디_남성시계,-1.1762133835576254
2018-04_티쏘_남성시계,-1.020686883681918
2018-04_페라가모_남성시계,-0.1594097407969939
2018-04_프레드릭콘스탄트_남성시계,-0.25645926388505674
2018-04_해밀턴_남성시계,-1.1230714807998834
2018-04_휴고보스_남성시계,-0.7192715841620341
2018-04_내셔널지오그래픽_남성신발부속품,-1.2003581451460006
2018-04_라코스테_남성신발부속품,-0.39157621262622744
2018-04_랜드로바_남성신발부속품,-1.500043866756664
2018-04_빈폴_남성신발부속품,-1.0901227424071855
2018-04_에피그램_남성신발부속품,-1.6532547582562878
2018-04_타미힐피거_남성신발부속품,-0.1572923789527834
2018-04_탠디_남성신발부속품,-2.1372373135345337
2018-04_헤지스_남성신발부속품,-1.6027346862634428
2018-04_닥터자르트_남성용선크림/메이크업류,-1.631503259270124
2018-04_랩시리즈_남성용선크림/메이크업류,-1.6797449451235258
2018-04_리엔케이_남성용선크림/메이크업류,-1.5454557952244923
2018-04_비오템_남성용선크림/메이크업류,-1.2586628944914549
2018-04_숨37˚_남성용선크림/메이크업류,-2.0719101032642473
2018-04_시슬리_남성용선크림/메이크업류,-2.0722076835151526
2018-04_오리진스_남성용선크림/메이크업류,-1.9161407364505911
2018-04_오휘_남성용선크림/메이크업류,-1.2290728429235869
2018-04_크리니크_남성용선크림/메이크업류,-1.640940538078846
2018-04_헤라_남성용선크림/메이크업류,-1.6036603332951433
2018-04_SK-II_남성용스킨케어류,-1.4848474967655856
2018-04_닥터자르트_남성용스킨케어류,-1.2798471997115237
2018-04_디올_남성용스킨케어류,-1.384552208046721
2018-04_랩시리즈_남성용스킨케어류,-1.6341503251303746
2018-04_록시땅_남성용스킨케어류,-1.7085826317149533
2018-04_리리코스_남성용스킨케어류,-1.5800905347033822
2018-04_리엔케이_남성용스킨케어류,0.03966900169428664
2018-04_버버리_남성용스킨케어류,-0.605702644910215
2018-04_불가리_남성용스킨케어류,-1.2432189143480428
2018-04_불가리향수_남성용스킨케어류,-1.3193707471535414
2018-04_비오템_남성용스킨케어류,-1.5685048474995
2018-04_빌리프_남성용스킨케어류,-1.6878577542948325
2018-04_샤넬_남성용스킨케어류,-0.10569731073810991
2018-04_설화수_남성용스킨케어류,-1.2059753783828706
2018-04_시세이도_남성용스킨케어류,-1.4260377145866592
2018-04_아이소이_남성용스킨케어류,-1.6955056138600766
2018-04_오딧세이_남성용스킨케어류,-1.5509271648874519
2018-04_오휘_남성용스킨케어류,-1.5296046270506365
2018-04_조르지오아르마니_남성용스킨케어류,-1.5489152973825864
2018-04_캘빈클라인_남성용스킨케어류,-1.5629235676576132
2018-04_크리니크_남성용스킨케어류,-1.4984105807231423
2018-04_클라란스_남성용스킨케어류,-1.3970944028444283
2018-04_키엘_남성용스킨케어류,-1.4591331901689364
2018-04_페라가모_남성용스킨케어류,-1.3957602029312624
2018-04_헤라_남성용스킨케어류,-1.4197685564702653
2018-04_닥터자르트_남성용클렌저,-1.0262539996071647
2018-04_랩시리즈_남성용클렌저,-1.745505932238303
2018-04_록시땅_남성용클렌저,-1.7505412892774426
2018-04_비오템_남성용클렌저,-1.6140124072519717
2018-04_설화수_남성용클렌저,-1.6991950960388393
2018-04_숨37˚_남성용클렌저,-1.986536573976057
2018-04_시세이도_남성용클렌저,-1.7993136992324028
2018-04_아베다_남성용클렌저,-0.9599054849614022
2018-04_에스티로더_남성용클렌저,-1.674503973270047
2018-04_오딧세이_남성용클렌저,-2.161456810494228
2018-04_오리진스_남성용클렌저,-1.5364087086254263
2018-04_크리니크_남성용클렌저,-1.839892472120318
2018-04_클라란스_남성용클렌저,-0.749442578764718
2018-04_키엘_남성용클렌저,-1.6552300908378317
2018-04_프리메라_남성용클렌저,-1.1803790773546539
2018-04_헤라_남성용클렌저,-1.508061204748277
2018-04_게스_남성일반지갑,-1.1745343699271347
2018-04_구찌_남성일반지갑,-0.6359914356105887
2018-04_금강제화_남성일반지갑,-1.3606879691261908
